Date,Hr_End,RT_Demand,tot_solar_mwh,tot_wind_mwh,net_demand_mwh
2-Mar-22,16,103496.5829,2873.675546,6042.992545,94579.91479
2-Mar-22,17,104615.6215,2778.849141,6067.365341,95769.40701
2-Mar-22,18,103485.4327,1617.28004,5723.984045,96144.16859
2-Mar-22,19,100394.8106,145.562718,5311.917656,94937.33022
2-Mar-22,20,96190.12162,0,5467.104127,90723.01749
2-Mar-22,21,91966.82403,0,5814.856638,86151.96739
2-Mar-22,22,88661.52912,0,6563.838967,82097.69016
2-Mar-22,23,86620.89813,0,6908.632726,79712.2654
2-Mar-22,24,85687.49536,0,7603.56146,78083.9339
3-Mar-22,1,85659.06152,0,7896.760489,77762.30103
3-Mar-22,2,87073.76197,0,8012.571675,79061.19029
3-Mar-22,3,91077.96657,0,8067.780735,83010.18583
3-Mar-22,4,97655.96959,0,7988.967777,89667.00182
3-Mar-22,5,101536.5034,0,7809.647165,93726.85624
3-Mar-22,6,103754.7657,0,7607.225419,96147.54025
3-Mar-22,7,104781.1166,0,7623.051248,97158.06531
3-Mar-22,8,104735.1909,106.2132772,7537.182224,97091.79536
3-Mar-22,9,103855.9093,1817.243683,7334.956107,94703.70953
3-Mar-22,10,103012.0542,3553.359183,7189.976712,92268.71826
3-Mar-22,11,101921.4719,3853.223071,7209.617294,90858.63155
3-Mar-22,12,100576.1173,3835.389925,7149.928311,89590.79911
3-Mar-22,13,99933.38496,3765.339987,7113.104705,89054.94027
3-Mar-22,14,100309.8282,3672.551809,7184.739098,89452.53726
3-Mar-22,15,102619.4395,3844.586087,7279.837649,91495.01574
3-Mar-22,16,106062.4879,3921.803802,7345.035383,94795.64873
3-Mar-22,17,107222.4181,3656.043545,7394.850967,96171.52361
3-Mar-22,18,105771.6799,1997.122979,7427.188824,96347.36812
3-Mar-22,19,102919.9967,157.5678883,8003.908255,94758.52056
3-Mar-22,20,98572.52533,0,8519.10065,90053.42468
3-Mar-22,21,94376.94614,0,8650.656423,85726.28972
3-Mar-22,22,91257.72227,0,8721.029319,82536.69295
3-Mar-22,23,89499.28628,0,8598.761575,80900.5247
3-Mar-22,24,88693.61985,0,8319.97487,80373.64498
4-Mar-22,1,88836.50566,0,8194.37648,80642.12919
4-Mar-22,2,90823.78346,0,7771.102213,83052.68125
4-Mar-22,3,95150.25279,0,7317.003609,87833.24918
4-Mar-22,4,101995.4691,0,7037.920328,94957.54875
4-Mar-22,5,105012.8486,0,6811.324593,98201.52398
4-Mar-22,6,105025.6186,0,6799.333909,98226.28464
4-Mar-22,7,104318.4783,0,6808.87949,97509.59884
4-Mar-22,8,103361.5207,210.6172929,6815.138156,96335.7653
4-Mar-22,9,102152.8191,2286.698531,6580.524735,93285.59582
4-Mar-22,10,101446.1075,3460.417592,6195.904363,91789.78553
4-Mar-22,11,101210.096,3656.081971,6069.890031,91484.12405
4-Mar-22,12,100901.943,3639.063362,5951.262037,91311.61755
4-Mar-22,13,100855.8904,3600.465122,5984.461326,91270.96398
4-Mar-22,14,102429.8246,3716.483653,6233.103177,92480.23779
4-Mar-22,15,105278.0385,4013.100393,6514.283531,94750.65454
4-Mar-22,16,109227.9841,4191.132686,6731.606625,98305.24477
4-Mar-22,17,110593.4074,4048.88428,6961.434366,99583.08875
4-Mar-22,18,109774.7099,2309.913791,7328.766017,100136.0301
4-Mar-22,19,106897.1952,165.7142576,8168.976033,98562.50494
4-Mar-22,20,102375.6737,0,8643.264842,93732.40884
4-Mar-22,21,97964.54914,0,8874.532431,89090.01671
4-Mar-22,22,94826.94116,0,8918.110899,85908.83026
4-Mar-22,23,92839.31917,0,8757.911423,84081.40775
4-Mar-22,24,92076.93167,0,8538.96528,83537.96639
5-Mar-22,1,91934.59838,0,8417.532983,83517.0654
5-Mar-22,2,93812.42547,0,8241.43755,85570.98792
5-Mar-22,3,97900.17238,0,7915.156877,89985.01551
5-Mar-22,4,104513.2782,0,7710.872344,96802.40589
5-Mar-22,5,107320.0434,0,7612.879169,99707.16426
5-Mar-22,6,107164.9225,0,7505.853148,99659.06935
5-Mar-22,7,106045.2006,0,7247.523214,98797.67737
5-Mar-22,8,104578.8403,332.0981428,6957.419283,97289.32283
5-Mar-22,9,102777.8327,2623.578826,6129.970107,94024.28381
5-Mar-22,10,101142.1147,3778.981741,5573.118262,91790.01474
5-Mar-22,11,99922.06128,3749.728546,5164.527289,91007.80544
5-Mar-22,12,98502.31835,3590.353252,4816.738069,90095.22703
5-Mar-22,13,97905.69615,3433.994249,4551.81042,89919.89148
5-Mar-22,14,98430.43377,3328.385678,4390.791243,90711.25685
5-Mar-22,15,100472.6219,3533.207604,4376.68869,92562.7256
5-Mar-22,16,104322.8004,3533.178585,4278.92627,96510.69558
5-Mar-22,17,105617.5885,3301.041889,4154.276916,98162.26967
5-Mar-22,18,105049.8914,1639.588905,4428.546151,98981.75631
5-Mar-22,19,102887.0698,62.38402343,5425.575776,97399.10998
5-Mar-22,20,99391.27395,0,6213.771633,93177.50232
5-Mar-22,21,95583.19704,0,6553.544381,89029.65266
5-Mar-22,22,92310.77613,0,6604.578683,85706.19744
5-Mar-22,23,90341.9974,0,6563.893076,83778.10433
5-Mar-22,24,89224.5093,0,6163.392093,83061.11721
6-Mar-22,1,88992.70432,0,5669.475458,83323.22887
6-Mar-22,2,89580.84162,0,5223.371893,84357.46973
6-Mar-22,3,91248.07701,0,4737.379121,86510.69788
6-Mar-22,4,93816.39041,0,4336.207169,89480.18324
6-Mar-22,5,95622.63204,0,4078.437615,91544.19442
6-Mar-22,6,96831.10892,0,3985.841403,92845.26752
6-Mar-22,7,96795.21804,0,3956.832781,92838.38526
6-Mar-22,8,96176.97964,204.4257086,4023.672259,91948.88168
6-Mar-22,9,94991.1197,1255.223478,3610.320706,90125.57551
6-Mar-22,10,93065.60682,1778.253657,3022.898119,88264.45505
6-Mar-22,11,91098.55047,2005.886958,2860.633176,86232.03033
6-Mar-22,12,89487.23519,1904.888013,3115.935324,84466.41186
6-Mar-22,13,88530.73173,1740.578211,3559.627978,83230.52554
6-Mar-22,14,88863.81656,1567.006146,3845.562427,83451.24798
6-Mar-22,15,90846.90848,1215.608182,3875.778064,85755.52223
6-Mar-22,16,94591.21971,1129.180522,3994.837035,89467.20215
6-Mar-22,17,96572.68401,819.8981418,4152.727377,91600.05849
6-Mar-22,18,96842.1839,458.1557358,4558.339385,91825.68878
6-Mar-22,19,95594.43193,66.45720719,5440.835876,90087.13884
6-Mar-22,20,93124.542,0,5241.3935,87883.1485
6-Mar-22,21,90460.50678,0,4972.992553,85487.51422
6-Mar-22,22,87938.49693,0,4872.297655,83066.19928
6-Mar-22,23,86430.47493,0,4700.103867,81730.37106
6-Mar-22,24,85772.8329,0,4535.524789,81237.30811
7-Mar-22,1,85832.95914,0,4715.977678,81116.98147
7-Mar-22,2,86899.84637,0,5052.729455,81847.11692
7-Mar-22,3,88871.16801,0,5639.823101,83231.34491
7-Mar-22,4,91069.44521,0,5855.135949,85214.30927
7-Mar-22,5,92564.77751,0,6193.880693,86370.89682
7-Mar-22,6,92636.79303,0,6472.510319,86164.28271
7-Mar-22,7,92134.44405,0,7218.024001,84916.42005
7-Mar-22,8,91175.98257,67.63118067,7413.694431,83694.65696
7-Mar-22,9,89954.1633,285.8972505,6945.265002,82723.00104
7-Mar-22,10,88598.37586,511.6860922,6623.51972,81463.17005
7-Mar-22,11,87095.23323,752.5669258,6496.372577,79846.29373
7-Mar-22,12,86249.76179,1113.366222,6426.373354,78710.02221
7-Mar-22,13,86597.23499,1466.563618,6806.287708,78324.38366
7-Mar-22,14,88099.99576,1625.101608,7311.404814,79163.48934
7-Mar-22,15,90631.89539,2038.688698,7634.103657,80959.10304
7-Mar-22,16,95137.83171,1822.137684,7741.258448,85574.43558
7-Mar-22,17,97474.5961,1919.14157,7844.625449,87710.82908
7-Mar-22,18,96663.78407,1120.293229,7835.395165,87708.09567
7-Mar-22,19,93638.88183,73.08085347,8095.429315,85470.37166
7-Mar-22,20,90526.90074,0,8349.374642,82177.5261
7-Mar-22,21,87752.82074,0,8146.39498,79606.42576
7-Mar-22,22,86545.74212,0,8160.895655,78384.84646
7-Mar-22,23,85936.15823,0,8255.872083,77680.28614
7-Mar-22,24,86327.78365,0,8208.246323,78119.53732
8-Mar-22,1,87973.62126,0,8345.156399,79628.46486
8-Mar-22,2,92506.97414,0,8315.377244,84191.59689
8-Mar-22,3,99667.90586,0,8213.800322,91454.10553
8-Mar-22,4,104796.8291,0,7928.134555,96868.6945
8-Mar-22,5,105968.5898,0,7880.34583,98088.24394
8-Mar-22,6,106532.7393,0,7754.743162,98777.99609
8-Mar-22,7,106112.6203,0,7856.896182,98255.72408
8-Mar-22,8,104814.801,500.4565521,7840.168862,96474.1756
8-Mar-22,9,103913.6136,2364.803165,7170.28081,94378.5296
8-Mar-22,10,102815.7382,3428.925994,7038.677283,92348.13494
8-Mar-22,11,101521.61,3399.75716,7486.755415,90635.09746
8-Mar-22,12,101074.6625,2848.279857,7449.786041,90776.59658
8-Mar-22,13,101951.7718,2488.465164,7417.821826,92045.48479
8-Mar-22,14,103752.3272,2402.808036,7576.727195,93772.79193
8-Mar-22,15,105484.7465,2146.605962,7572.31344,95765.82714
8-Mar-22,16,108189.5666,2263.499031,7646.453606,98279.61392
8-Mar-22,17,108752.0334,1968.764862,7742.996267,99040.27227
8-Mar-22,18,106329.1031,1003.634886,7289.168286,98036.29994
8-Mar-22,19,101784.5333,49.76515793,7430.742077,94304.02604
8-Mar-22,20,97196.47577,0,7755.053745,89441.42202
8-Mar-22,21,93844.77515,0,8088.127552,85756.6476
8-Mar-22,22,91580.8211,0,8101.42934,83479.39176
8-Mar-22,23,90490.3149,0,8324.914248,82165.40065
8-Mar-22,24,90440.3283,0,8448.22353,81992.10477
9-Mar-22,1,91889.9035,0,8380.010625,83509.89288
9-Mar-22,2,96140.21419,0,8370.960637,87769.25355
9-Mar-22,3,103150.0707,0,8499.088338,94650.98233
9-Mar-22,4,107783.7523,0,8530.379249,99253.37308
9-Mar-22,5,108639.9602,0,8482.822815,100157.1374
9-Mar-22,6,108000.9411,0,8461.406269,99539.5348
9-Mar-22,7,106420.4081,0,8464.586954,97955.82112
9-Mar-22,8,104361.539,475.8460733,8362.811547,95522.88142
9-Mar-22,9,102592.682,2296.743296,7957.856437,92338.08228
9-Mar-22,10,101459.8154,3248.86719,7642.389825,90568.55843
9-Mar-22,11,100268.3729,3241.482923,7495.70885,89531.18115
9-Mar-22,12,99500.34905,3112.06259,7414.960001,88973.32646
9-Mar-22,13,99857.41834,3046.194999,7354.898064,89456.32528
9-Mar-22,14,101413.545,3060.824405,7348.00393,91004.7167
9-Mar-22,15,103568.9682,3105.794084,7230.204414,93232.96967
9-Mar-22,16,107464.0115,3077.306844,7122.985778,97263.71885
9-Mar-22,17,109152.8065,2978.198365,6908.990224,99265.61788
9-Mar-22,18,107129.0316,1807.122935,6654.99417,98666.91452
9-Mar-22,19,102935.9065,98.90634205,6711.467522,96125.5326
9-Mar-22,20,98456.13628,0,6882.812728,91573.32355
9-Mar-22,21,95032.61702,0,6661.140514,88371.4765
9-Mar-22,22,93107.5597,0,6554.653258,86552.90645
9-Mar-22,23,92148.98176,0,6412.324155,85736.65761
9-Mar-22,24,92223.50867,0,6299.834639,85923.67404
10-Mar-22,1,93637.55265,0,6094.514873,87543.03777
10-Mar-22,2,97919.53119,0,5798.662772,92120.86842
10-Mar-22,3,104979.5322,0,5345.3468,99634.18535
10-Mar-22,4,109678.605,0,4985.045933,104693.5591
10-Mar-22,5,109750.7107,0,4543.906102,105206.8046
10-Mar-22,6,108601.1996,0,4201.141939,104400.0577
10-Mar-22,7,107176.5629,0,3964.580284,103211.9826
10-Mar-22,8,105686.9067,346.3398003,3786.121379,101554.4455
10-Mar-22,9,104498.2586,1831.390264,2717.492624,99949.37569
10-Mar-22,10,103669.4839,2774.462074,2011.985712,98883.03608
10-Mar-22,11,102442.0853,2897.481322,2111.556828,97433.04718
10-Mar-22,12,101488.0598,2751.483623,2157.453079,96579.12313
10-Mar-22,13,102158.5608,2745.429982,2358.484103,97054.6467
10-Mar-22,14,103400.8038,2809.734799,2337.596497,98253.47247
10-Mar-22,15,105188.7519,2895.025069,2189.841876,100103.885
10-Mar-22,16,108798.6253,2995.340345,2186.565584,103616.7193
10-Mar-22,17,110165.4831,2839.492326,2249.81103,105076.1797
10-Mar-22,18,108161.3688,1664.92437,2548.534873,103947.9096
10-Mar-22,19,103739.531,192.0827658,3608.490923,99938.95731
10-Mar-22,20,99151.06384,0,4510.458127,94640.60571
10-Mar-22,21,95561.05735,0,5195.307819,90365.74953
10-Mar-22,22,93137.28972,0,5432.978823,87704.3109
10-Mar-22,23,91963.14195,0,5476.679632,86486.46232
10-Mar-22,24,91737.18709,0,5400.97035,86336.21673
11-Mar-22,1,92955.87889,0,5354.279913,87601.59898
11-Mar-22,2,96915.02251,0,5213.953351,91701.06915
11-Mar-22,3,103889.507,0,4713.623531,99175.88342
11-Mar-22,4,107908.395,0,4397.1671,103511.2279
11-Mar-22,5,107368.1617,0,4421.633234,102946.5284
11-Mar-22,6,105285.8999,0,4519.45941,100766.4405
11-Mar-22,7,103016.9301,0,4427.141572,98589.78849
11-Mar-22,8,100719.2415,450.5815701,4277.662332,95990.99763
11-Mar-22,9,98820.90283,2101.141681,2639.684126,94080.07702
11-Mar-22,10,97531.35018,2851.845275,1752.933043,92926.57186
11-Mar-22,11,96394.91743,3008.443023,1433.579173,91952.89523
11-Mar-22,12,95373.34104,3015.597842,1238.347903,91119.39529
11-Mar-22,13,95120.63447,2989.883066,1103.824682,91026.92672
11-Mar-22,14,95401.8444,3074.821691,1144.163103,91182.8596
11-Mar-22,15,97011.7723,3087.533251,1203.455662,92720.78339
11-Mar-22,16,100711.4337,3154.327112,1232.856776,96324.2498
11-Mar-22,17,102676.6155,2695.842653,1388.661038,98592.11178
11-Mar-22,18,101356.1336,1641.611972,1786.921511,97927.60011
11-Mar-22,19,97402.46555,150.069522,3031.344707,94221.05132
11-Mar-22,20,93315.37927,0,4212.232295,89103.14697
11-Mar-22,21,90316.69973,0,4720.186788,85596.51294
11-Mar-22,22,88533.4214,0,5039.634179,83493.78722
11-Mar-22,23,87776.9028,0,5515.024842,82261.87796
11-Mar-22,24,87856.03529,0,5887.229193,81968.8061
12-Mar-22,1,89651.61234,0,5933.67117,83717.94117
12-Mar-22,2,93897.18094,0,6137.61446,87759.56648
12-Mar-22,3,101203.2688,0,6203.699894,94999.56891
12-Mar-22,4,105899.8147,0,6286.498371,99613.31637
12-Mar-22,5,106326.6341,0,6332.368113,99994.266
12-Mar-22,6,105448.9638,0,6255.845297,99193.1185
12-Mar-22,7,104071.02,0,6152.645888,97918.37415
12-Mar-22,8,101974.6185,122.8910458,5809.393976,96042.33344
12-Mar-22,9,99962.4541,546.7795276,4386.133323,95029.54125
12-Mar-22,10,98285.73543,1086.597226,3389.610767,93809.52744
12-Mar-22,11,96260.93388,1236.997071,2778.640648,92245.29616
12-Mar-22,12,94637.13426,1417.462179,2541.329433,90678.34265
12-Mar-22,13,94279.11128,1351.71103,2614.153776,90313.24647
12-Mar-22,14,94711.50952,1478.558977,2914.514175,90318.43637
12-Mar-22,15,96353.73553,1394.003179,3510.267657,91449.46469
12-Mar-22,16,100271.8859,1217.241584,4051.230027,95003.41433
12-Mar-22,17,102287.4219,903.9180138,4888.493878,96495.01003
12-Mar-22,18,101399.0953,558.5398497,5479.971312,95360.58415
12-Mar-22,19,98423.0339,162.9270005,6127.873985,92132.23292
12-Mar-22,20,94854.92695,0,6779.269768,88075.65719
12-Mar-22,21,91817.72413,0,7243.309523,84574.4146
12-Mar-22,22,89612.37824,0,7089.281359,82523.09688
12-Mar-22,23,88580.42687,0,7064.33861,81516.08826
12-Mar-22,24,88295.92028,0,6967.650912,81328.26937
13-Mar-22,1,88731.74728,0,7197.631851,81534.11543
13-Mar-22,2,90442.74901,0,7414.281216,83028.46779
13-Mar-22,3,93080.44994,0,7468.434664,85612.01527
13-Mar-22,4,95987.7289,0,7480.13767,88507.59123
13-Mar-22,5,97661.16438,0,7454.899882,90206.26449
13-Mar-22,6,97700.77951,0,7650.555676,90050.22383
13-Mar-22,7,97567.99768,0,7588.715665,89979.28202
13-Mar-22,8,96633.74893,493.8146569,7619.717742,88520.21653
13-Mar-22,9,94881.23621,2324.774538,7047.2906,85509.17108
13-Mar-22,10,93265.19591,3388.758429,6919.229942,82957.20754
13-Mar-22,11,91766.94398,3697.703978,7262.07754,80807.16246
13-Mar-22,12,90482.91665,3600.958567,7467.070486,79414.8876
13-Mar-22,13,89862.71544,3230.303437,8056.205599,78576.20641
13-Mar-22,14,89837.86087,3300.13801,8359.851646,78177.87121
13-Mar-22,15,90344.05794,3365.393768,8585.208476,78393.4557
13-Mar-22,16,92858.20192,3103.73972,8611.66792,81142.79428
13-Mar-22,17,94538.42565,2859.314891,8554.820325,83124.29044
13-Mar-22,18,93901.96584,1805.125527,8384.712904,83712.12741
13-Mar-22,19,91663.21995,135.2145831,8575.785351,82952.22002
13-Mar-22,20,88741.70139,0,8871.404353,79870.29704
13-Mar-22,21,86046.47712,0,9001.753582,77044.72354
13-Mar-22,22,84128.23298,0,8648.2378,75479.99518
13-Mar-22,23,83066.33339,0,8706.186716,74360.14668
13-Mar-22,24,82802.93974,0,8368.772557,74434.16719
14-Mar-22,1,83074.63794,0,8252.335633,74822.30231
14-Mar-22,2,84435.40541,0,8015.973593,76419.43182
14-Mar-22,3,86620.77843,0,7920.675386,78700.10304
14-Mar-22,4,89090.28324,0,8175.747842,80914.5354
14-Mar-22,5,90590.02808,0,8254.636933,82335.39115
14-Mar-22,6,90254.40826,0,8280.865181,81973.54307
14-Mar-22,7,88755.85026,0,8132.293908,80623.55635
14-Mar-22,8,87231.55127,632.8959385,8131.141958,78467.51337
14-Mar-22,9,85801.81282,2415.340396,7659.159119,75727.3133
14-Mar-22,10,84232.31661,3259.967703,7833.950837,73138.39807
14-Mar-22,11,82724.5788,3352.541912,7986.53959,71385.4973
14-Mar-22,12,81869.13134,3104.630979,8307.632729,70456.86764
14-Mar-22,13,81966.32302,2775.492159,8630.96918,70559.86168
14-Mar-22,14,83185.86728,2916.142068,8819.589854,71450.13536
14-Mar-22,15,85002.47248,3031.004649,8923.346669,73048.12116
14-Mar-22,16,88899.5669,3108.59348,8983.162811,76807.81061
14-Mar-22,17,91977.71882,2753.40706,8910.62012,80313.69164
14-Mar-22,18,91199.13318,1677.796473,8826.540289,80694.79642
14-Mar-22,19,88369.19313,273.0718812,8966.923456,79129.19779
14-Mar-22,20,85248.9131,0,9244.040372,76004.87273
14-Mar-22,21,83033.41496,0,9173.159729,73860.25523
14-Mar-22,22,81932.19157,0,9301.660079,72630.53149
14-Mar-22,23,81753.44179,0,9389.793875,72363.64791
14-Mar-22,24,82325.49387,0,9401.665,72923.82887
15-Mar-22,1,84272.23364,0,9358.589383,74913.64426
15-Mar-22,2,89056.32901,0,9366.363924,79689.96508
15-Mar-22,3,96583.53057,0,9246.540929,87336.98965
15-Mar-22,4,101218.6331,0,9066.495773,92152.13734
15-Mar-22,5,101495.4449,0,8965.555106,92529.88981
15-Mar-22,6,100162.5718,0,8901.755457,91260.81634
15-Mar-22,7,98352.90372,0,8926.273158,89426.63057
15-Mar-22,8,96206.13596,856.8696544,8769.527476,86579.73883
15-Mar-22,9,94330.12334,3051.925159,7824.908056,83453.29013
15-Mar-22,10,92676.83499,3818.505846,6946.83641,81911.49273
15-Mar-22,11,91168.8618,3780.514647,6708.646869,80679.70028
15-Mar-22,12,90366.11319,3264.742811,7011.572015,80089.79837
15-Mar-22,13,90555.90223,3003.626324,7352.19946,80200.07644
15-Mar-22,14,91609.69776,3093.674206,7426.57955,81089.44401
15-Mar-22,15,93658.87781,3209.284803,7433.57345,83016.01956
15-Mar-22,16,97433.45358,3390.585595,7829.594511,86213.27348
15-Mar-22,17,99286.99032,3358.63326,7851.836098,88076.52096
15-Mar-22,18,97425.97963,2216.396127,8168.540182,87041.04333
15-Mar-22,19,93334.73485,315.0916339,8704.626093,84315.01712
15-Mar-22,20,89116.40764,0,8948.11238,80168.29526
15-Mar-22,21,85822.70551,0,8993.112106,76829.5934
15-Mar-22,22,83884.80695,0,8850.438618,75034.36834
15-Mar-22,23,82855.61012,0,8679.628398,74175.98172
15-Mar-22,24,83005.83448,0,8305.490144,74700.34433
16-Mar-22,1,84504.31111,0,8209.262823,76295.04829
16-Mar-22,2,88780.33821,0,8262.43802,80517.90019
16-Mar-22,3,96263.62857,0,8091.578825,88172.04975
16-Mar-22,4,101462.7033,0,8301.305233,93161.39803
16-Mar-22,5,103245.1381,0,7937.397229,95307.74083
16-Mar-22,6,104669.731,0,8162.33707,96507.3939
16-Mar-22,7,105452.3834,0,8047.553672,97404.82978
16-Mar-22,8,105257.8605,639.6874075,7490.472896,97127.70019
16-Mar-22,9,104561.9331,2657.594275,6635.454695,95268.88412
16-Mar-22,10,104268.9085,3797.045757,6383.544551,94088.31824
16-Mar-22,11,103518.9285,3967.138519,6199.896988,93351.89298
16-Mar-22,12,103052.3461,3893.400059,6205.577048,92953.36899
16-Mar-22,13,103850.0256,3798.57655,6401.113664,93650.33541
16-Mar-22,14,105187.2365,3796.004461,6485.898467,94905.33355
16-Mar-22,15,106426.5758,3860.512334,6460.822958,96105.24056
16-Mar-22,16,108612.49,3809.806623,6446.470716,98356.21265
16-Mar-22,17,108832.5993,3750.451036,6276.065672,98806.08259
16-Mar-22,18,106137.0273,2368.219077,5879.254457,97889.55378
16-Mar-22,19,101751.6491,243.0249281,5974.254614,95534.36958
16-Mar-22,20,97258.61532,0,6082.053399,91176.56193
16-Mar-22,21,93969.58437,0,6092.006036,87877.57833
16-Mar-22,22,91754.38865,0,5973.150844,85781.2378
16-Mar-22,23,90590.51486,0,5775.700326,84814.81453
16-Mar-22,24,90431.47441,0,5322.302135,85109.17228
17-Mar-22,1,91735.72133,0,4979.35146,86756.36987
17-Mar-22,2,95273.58435,0,4667.692633,90605.89171
17-Mar-22,3,100277.2939,0,4684.520162,95592.77373
17-Mar-22,4,104215.4183,0,4783.52855,99431.8897
17-Mar-22,5,106931.2489,0,4776.472695,102154.7762
17-Mar-22,6,108862.9828,0,4525.767464,104337.2153
17-Mar-22,7,109842.147,0,4350.674853,105491.4721
17-Mar-22,8,109209.9901,588.2472441,4199.938329,104421.8045
17-Mar-22,9,108138.956,1943.288781,3432.188389,102763.4788
17-Mar-22,10,106824.8998,1986.626951,2935.9207,101902.3521
17-Mar-22,11,105411.8284,1952.241326,2783.322354,100676.2648
17-Mar-22,12,104342.5033,1640.753499,2947.826398,99753.92336
17-Mar-22,13,104504.4619,1708.278198,2962.350165,99833.83357
17-Mar-22,14,105443.3789,1594.650579,2919.339602,100929.3887
17-Mar-22,15,106379.1146,1604.547364,2847.88357,101926.6836
17-Mar-22,16,108681.9406,1764.844032,3023.585739,103893.5109
17-Mar-22,17,109156.7966,1990.51493,2803.399838,104362.8818
17-Mar-22,18,106473.3494,1746.948916,3168.755312,101557.6452
17-Mar-22,19,102035.7948,218.7101256,3518.818303,98298.26635
17-Mar-22,20,97601.88376,0,4413.985276,93187.89848
17-Mar-22,21,94179.35857,0,5025.354627,89154.00395
17-Mar-22,22,91809.67288,0,5395.478079,86414.19481
17-Mar-22,23,90710.39625,0,5378.352596,85332.04366
17-Mar-22,24,90558.26709,0,5258.739519,85299.52757
18-Mar-22,1,91827.13828,0,4832.131626,86995.00666
18-Mar-22,2,95806.94753,0,4327.913763,91479.03376
18-Mar-22,3,101971.0679,0,4017.710598,97953.35733
18-Mar-22,4,106503.5355,0,3903.640127,102599.8953
18-Mar-22,5,107874.7647,0,3799.188345,104075.5763
18-Mar-22,6,106717.0818,0,3764.372933,102952.7089
18-Mar-22,7,104716.8229,0,3742.898476,100973.9244
18-Mar-22,8,102518.3481,879.1687159,3367.991755,98271.18766
18-Mar-22,9,100483.3604,3036.176271,2149.846237,95297.33787
18-Mar-22,10,98669.46383,4014.333569,1768.762054,92886.36821
18-Mar-22,11,96768.14125,4192.165863,1579.806507,90996.16887
18-Mar-22,12,95225.3241,4194.361641,1529.193116,89501.76934
18-Mar-22,13,94848.28427,4056.292482,1531.375547,89260.61624
18-Mar-22,14,95709.86782,4051.857855,1562.457534,90095.55243
18-Mar-22,15,97371.02804,4156.856371,1469.730938,91744.44073
18-Mar-22,16,100996.1287,4232.640577,1370.339658,95393.14844
18-Mar-22,17,103493.1566,4049.260867,1335.224344,98108.67144
18-Mar-22,18,102023.404,2791.589332,1423.550099,97808.26457
18-Mar-22,19,98420.12577,383.2028783,1845.478621,96191.44427
18-Mar-22,20,94243.07106,0,2107.425707,92135.64535
18-Mar-22,21,91161.88568,0,2317.041942,88844.84374
18-Mar-22,22,89233.15965,0,2468.118808,86765.04085
18-Mar-22,23,88396.62704,0,2688.372113,85708.25493
18-Mar-22,24,88505.30119,0,3217.31407,85287.98712
19-Mar-22,1,90131.57698,0,3704.677908,86426.89907
19-Mar-22,2,94588.18187,0,3888.645271,90699.5366
19-Mar-22,3,101867.6638,0,3827.906109,98039.7577
19-Mar-22,4,105942.9125,0,3801.117467,102141.795
19-Mar-22,5,105666.0104,0,3908.621208,101757.3892
19-Mar-22,6,103849.2208,0,4237.1341,99612.08665
19-Mar-22,7,101676.2241,0,4650.110056,97026.11408
19-Mar-22,8,99054.8033,702.7925011,4746.370612,93605.64018
19-Mar-22,9,96913.5277,2398.925978,3441.086689,91073.51504
19-Mar-22,10,95188.84822,2810.374808,2453.647859,89924.82555
19-Mar-22,11,93554.9172,3066.460024,2152.090175,88336.367
19-Mar-22,12,92286.78399,2849.355852,2086.443753,87350.98438
19-Mar-22,13,92322.45936,2736.890812,2000.520052,87585.04849
19-Mar-22,14,92770.1749,2707.447787,2024.747334,88037.97977
19-Mar-22,15,94082.16484,2664.109697,2116.252893,89301.80225
19-Mar-22,16,97440.00451,2680.378214,2347.002819,92412.62347
19-Mar-22,17,99600.35347,2314.695316,2831.815001,94453.84315
19-Mar-22,18,98813.65159,1435.878574,3744.232305,93633.54071
19-Mar-22,19,95914.22046,212.4333952,6357.64471,89344.14235
19-Mar-22,20,92430.50279,0,8251.595014,84178.90777
19-Mar-22,21,89436.47601,0,8384.986616,81051.48939
19-Mar-22,22,87090.60526,0,8652.209843,78438.39541
19-Mar-22,23,86095.31341,0,8377.873003,77717.44041
19-Mar-22,24,85972.27167,0,8208.464789,77763.80688
20-Mar-22,1,86679.67942,0,8084.147316,78595.5321
20-Mar-22,2,88561.8113,0,8178.716828,80383.09448
20-Mar-22,3,91833.39217,0,8268.750449,83564.64172
20-Mar-22,4,94498.55641,0,8280.116042,86218.44036
20-Mar-22,5,96098.61915,0,8321.384367,87777.23478
20-Mar-22,6,96178.05057,0,8398.186213,87779.86436
20-Mar-22,7,95409.68668,0,8454.700709,86954.98597
20-Mar-22,8,94098.61496,86.62567026,8422.534433,85589.45485
20-Mar-22,9,92549.89343,440.9528197,8039.674347,84069.26626
20-Mar-22,10,90912.37755,956.3805059,7632.759458,82323.23758
20-Mar-22,11,89670.5668,1006.013401,7526.426462,81138.12694
20-Mar-22,12,88919.53104,973.2297742,7376.986091,80569.31517
20-Mar-22,13,89309.22717,1053.597582,7292.266844,80963.36275
20-Mar-22,14,90387.95032,1048.898452,7402.168121,81936.88374
20-Mar-22,15,91704.44246,1041.564015,7376.380524,83286.49792
20-Mar-22,16,94351.93335,896.2996197,7452.885703,86002.74802
20-Mar-22,17,95931.33845,429.0157078,7473.643897,88028.67885
20-Mar-22,18,95083.36128,419.4394634,7922.87075,86741.05106
20-Mar-22,19,92655.90728,103.3950684,8457.271974,84095.24024
