index,type,location_node,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,c2,c1,c0,SUcost,SDcost,RUrate,RDrate,UPtime,DNtime,Zone,PlannedRetirementYear,CO2mtonperMWh,SO2mtonperMWh,NOxmtonperMWh,PM25mtonperMWh,*Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,Owner Name,Owner Percent,Holding Company,Holding Company Percent,Latitude,Longitude,ave_marg_damages_isrm_Krewski,ave_marg_damages_isrm_LePeule,ave_marg_damages_imputed
247,Coal Steam,2,0,0,0,0,0,1,0,18.6,0,0,25.52095,0,0,0,120,120,16,16,PJM_ATSI,2016,2.515839136,0.008657309,0.006533838,0.000125662,Painesville,2936_B_5,2936,B,5,,Coal Steam,,PJM_ATSI,Ohio,39,Lake,85,39085,18.6,14500,1975,9999,,,N,Bituminous,,,,,,,,ESPC,No,,,,5.7,0.65097,0.65097,0.65097,0.65097,0.64,0.1,1,0,,,,,,,,Painesville Electric Light Dept,100,Painesville Electric Light Dept,100,,,104.5231109,235.0603821,TRUE
248,Combustion Turbine,2,0,0,0,0,0,1,0,1.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_ATSI,2040,0.877847527,0.001864909,0.021010779,3.83E-05,Painesville,2936_G_WPCP1,2936,G,WPCP1,,Combustion Turbine,IC Engine,PJM_ATSI,Ohio,39,Lake,85,39085,1.8,10745,2010,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Painesville Electric Light Dept,100,Painesville Electric Light Dept,100,,,500.8738137,1126.307721,TRUE
249,Combustion Turbine,9,0,0,0,0,0,1,0,20,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Piqua Power Plant,2937_G_8,2937,G,8,,Combustion Turbine,,PJM_West,Ohio,39,Miami,109,39109,20,21162,1972,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,0.89004,0.89004,0.89004,0.89004,,,,,,,,,,,,Piqua Municipal Power System,100,Piqua Municipal Power System,100,,,440.5545755,990.6706297,TRUE
250,Combustion Turbine,9,0,0,0,0,0,1,0,16.5,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2019,0.877847527,0.001864909,0.021010779,3.83E-05,Piqua Power Plant,2937_G_11,2937,G,11,,Combustion Turbine,,PJM_West,Ohio,39,Miami,109,39109,16.5,21159,1989,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,1.19995,1.19995,1.19995,1.19995,,,,,,,,,,,,Piqua Municipal Power System,100,Piqua Municipal Power System,100,,,440.5545755,990.6706297,TRUE
251,Combustion Turbine,9,0,0,0,0,0,1,0,12,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2022,0.877847527,0.001864909,0.021010779,3.83E-05,St Marys,2942_G_7,2942,G,7,,Combustion Turbine,,PJM_West,Ohio,39,Auglaize,11,39011,12,25000,1992,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,,1.01005,1.01005,1.01005,1.01005,,,,,,,,,,,,Saint Marys OH (City of),100,Saint Marys OH (City of),100,,,440.5545755,990.6706297,TRUE
252,Combustion Turbine,9,0,0,0,0,0,1,0,10.4,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2029,0.877847527,0.001864909,0.021010779,3.83E-05,St Marys,2942_G_GT1,2942,G,GT1,,Combustion Turbine,,PJM_West,Ohio,39,Auglaize,11,39011,10.4,25000,1999,9999,,,N,Natural Gas,,,,,,,,,,,,,0.5,0.23894,0.23894,0.23894,0.23894,,,,,,,,,,,,Ohio Municipal Electric Agency Joint Venture 2,100,Hamilton Dept of Public Utilities,100,,,21.64418107,48.67605619,TRUE
253,Combustion Turbine,9,0,0,0,0,0,1,0,0.6,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,1979,0.877847527,0.001864909,0.021010779,3.83E-05,Anadarko,2945_G_6,2945,G,6,,Combustion Turbine,IC Engine,PJM_West,Ohio,39,Monroe,111,39111,0.6,25000,1949,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Woodsfield Board of Public Affairs,100,Woodsfield Board of Public Affairs,100,,,440.5545755,990.6706297,TRUE
254,Combustion Turbine,9,0,0,0,0,0,1,0,1.2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,1987,0.877847527,0.001864909,0.021010779,3.83E-05,Anadarko,2945_G_7,2945,G,7,,Combustion Turbine,IC Engine,PJM_West,Ohio,39,Monroe,111,39111,1.2,25000,1957,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Woodsfield Board of Public Affairs,100,Woodsfield Board of Public Affairs,100,,,440.5545755,990.6706297,TRUE
255,Combustion Turbine,9,0,0,0,0,0,1,0,1.5,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,1995,0.877847527,0.001864909,0.021010779,3.83E-05,Anadarko,2945_G_8,2945,G,8,,Combustion Turbine,IC Engine,PJM_West,Ohio,39,Monroe,111,39111,1.5,25000,1965,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Woodsfield Board of Public Affairs,100,Woodsfield Board of Public Affairs,100,,,440.5545755,990.6706297,TRUE
256,Combustion Turbine,9,0,0,0,0,0,1,0,2.1,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Anadarko,2945_G_9,2945,G,9,,Combustion Turbine,IC Engine,PJM_West,Ohio,39,Monroe,111,39111,2.1,25000,1971,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Woodsfield Board of Public Affairs,100,Woodsfield Board of Public Affairs,100,,,440.5545755,990.6706297,TRUE
257,Combustion Turbine,9,0,0,0,0,0,1,0,1.2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2013,0.877847527,0.001864909,0.021010779,3.83E-05,Anadarko,2945_G_10,2945,G,10,,Combustion Turbine,IC Engine,PJM_West,Ohio,39,Monroe,111,39111,1.2,25000,1983,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Woodsfield Board of Public Affairs,100,Woodsfield Board of Public Affairs,100,,,440.5545755,990.6706297,TRUE
258,Combustion Turbine,9,0,0,0,0,0,1,0,1.2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2013,0.877847527,0.001864909,0.021010779,3.83E-05,Anadarko,2945_G_11,2945,G,11,,Combustion Turbine,IC Engine,PJM_West,Ohio,39,Monroe,111,39111,1.2,25000,1983,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,1.64976,1.64976,1.64976,1.64976,,,,,,,,,,,,Woodsfield Board of Public Affairs,100,Woodsfield Board of Public Affairs,100,,,440.5545755,990.6706297,TRUE
259,Combustion Turbine,9,0,0,0,0,0,1,0,15,0,0,343.0438267,0,0,0,400,400,1,1,PJM_West,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Brunot Island,3096_G_1A,3096,G,1A,,Combustion Turbine,,PJM_West,Pennsylvania,42,Allegheny,3,42003,15,25000,1972,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.5,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Brunot Island Power LLC,100,GenOn Energy Inc,100,,,440.5545755,990.6706297,TRUE
260,Combined Cycle,9,0,0,0,0,0,1,0,46,0,0,56.392,0,0,0,400,400,8,6,PJM_West,1998,0.877847527,0.001864909,0.021010779,3.83E-05,Brunot Island,3096_G_2A,3096,G,2A,2032,Combined Cycle,,PJM_West,Pennsylvania,42,Allegheny,3,42003,46,11247,1973,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,0.003,0.039173333,0.036318923,0.039173333,0.036318923,,,,,,,,,,,,Brunot Island Power LLC,100,GenOn Energy Inc,100,40.46632,-80.04406,64.31105779,144.6199331,FALSE
261,Combined Cycle,9,0,0,0,0,0,1,0,48,0,0,56.392,0,0,0,400,400,8,6,PJM_West,1998,0.877847527,0.001864909,0.021010779,3.83E-05,Brunot Island,3096_G_2B,3096,G,2B,2033,Combined Cycle,,PJM_West,Pennsylvania,42,Allegheny,3,42003,48,11247,1973,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,0.003,0.039173333,0.036318923,0.039173333,0.036318923,,,,,,,,,,,,Brunot Island Power LLC,100,GenOn Energy Inc,100,40.46632,-80.04406,75.41963695,169.6003599,FALSE
262,Combined Cycle,9,0,0,0,0,0,1,0,49,0,0,56.392,0,0,0,400,400,8,6,PJM_West,1998,0.877847527,0.001864909,0.021010779,3.83E-05,Brunot Island,3096_G_3,3096,G,3,2034,Combined Cycle,,PJM_West,Pennsylvania,42,Allegheny,3,42003,49,11247,1973,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,0.003,0.039173333,0.036318923,0.039173333,0.036318923,,,,,,,,,,,,Brunot Island Power LLC,100,GenOn Energy Inc,100,40.46632,-80.04406,66.82707516,150.2785292,FALSE
263,Combined Cycle,9,0,0,0,0,0,1,0,101,0,0,56.392,0,0,0,400,400,8,6,PJM_West,2008,0.877847527,0.001864909,0.021010779,3.83E-05,Brunot Island,3096_G_ST4,3096,G,ST4,2032,Combined Cycle,,PJM_West,Pennsylvania,42,Allegheny,3,42003,101,11247,1974,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,0.003,0.039173333,0.036318923,0.039173333,0.036318923,,,,,,,,,,,,Brunot Island Power LLC,100,GenOn Energy Inc,100,40.46632,-80.04406,68.85258997,154.8329407,FALSE
264,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Hamilton (PA),3109_G_1,3109,G,1,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Adams,1,42001,18,25000,1971,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.315,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Hamilton Power LLC,100,GenOn Energy Inc,100,,,458.1874679,1030.318863,TRUE
265,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Hunterstown,3110_G_1,3110,G,1,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Adams,1,42001,18,21162,1971,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Kestrel Acquisition LLC,100,Platinum Equity,100,,,26.09703956,58.68409137,TRUE
266,Combustion Turbine,8,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Hunterstown,3110_G_2,3110,G,2,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Adams,1,42001,17,21160,1971,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Kestrel Acquisition LLC,100,Platinum Equity,100,,,26.09703956,58.68409137,TRUE
267,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Hunterstown,3110_G_3,3110,G,3,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Adams,1,42001,18,21160,1971,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Kestrel Acquisition LLC,100,Platinum Equity,100,,,26.09703956,58.68409137,TRUE
268,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Mountain,3111_G_1,3111,G,1,2049,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Cumberland,41,42041,18,15722,1972,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.315,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Mountain Power LLC,100,GenOn Energy Inc,100,40.12238,-77.17572,205.5211017,462.152227,FALSE
269,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Mountain,3111_G_2,3111,G,2,2050,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Cumberland,41,42041,18,15724,1972,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.315,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Mountain Power LLC,100,GenOn Energy Inc,100,40.12238,-77.17572,160.0672506,359.9401331,FALSE
270,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Orrtanna,3112_G_1,3112,G,1,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Adams,1,42001,18,19793,1971,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.315,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Orrtanna Power LLC,100,GenOn Energy Inc,100,,,458.1874679,1030.318863,TRUE
271,Combustion Turbine,8,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,1997,0.877847527,0.001864909,0.021010779,3.83E-05,Portland (PA),3113_G_3,3113,G,3,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Northampton,95,42095,13,25000,1967,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,1.315,0.06227,0.06227,0.06227,0.06227,,,,,,,,,,,,Portland Power LLC,100,GenOn Energy Inc,100,,,26.09703956,58.68409137,TRUE
272,Combustion Turbine,8,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Portland (PA),3113_G_4,3113,G,4,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Northampton,95,42095,17,25000,1971,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,1.315,0.00572,0.00572,0.00572,0.00572,,,,,,,,,,,,Portland Power LLC,100,GenOn Energy Inc,100,,,26.09703956,58.68409137,TRUE
273,Combustion Turbine,8,0,0,0,0,0,1,0,134,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2027,0.877847527,0.001864909,0.021010779,3.83E-05,Portland (PA),3113_G_5,3113,G,5,2056,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Northampton,95,42095,134,25000,1997,9999,,,N,Distillate Fuel Oil,,,,DLNB + H2O,,,,,,,,,0.057,0.26919,0.26919,0.26919,0.26919,,,,,,,,,,,,Portland Power LLC,100,GenOn Energy Inc,100,,,458.1874679,1030.318863,TRUE
274,Combustion Turbine,8,0,0,0,0,0,1,0,17,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Shawnee (PA),3114_G_1,3114,G,1,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Monroe,89,42089,17,25000,1972,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,4,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Shawnee Power LLC,100,GenOn Energy Inc,100,,,458.1874679,1030.318863,TRUE
275,Combustion Turbine,8,0,0,0,0,0,1,0,13,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,1997,0.877847527,0.001864909,0.021010779,3.83E-05,Titus,3115_G_4,3115,G,4,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Berks,11,42011,13,25000,1967,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Titus Power LLC,100,GenOn Energy Inc,100,,,458.1874679,1030.318863,TRUE
276,Combustion Turbine,8,0,0,0,0,0,1,0,14,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Titus,3115_G_5,3115,G,5,,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,Berks,11,42011,14,25000,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Titus Power LLC,100,GenOn Energy Inc,100,,,458.1874679,1030.318863,TRUE
277,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Tolna,3116_G_1,3116,G,1,2063,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,York,133,42133,18,23022,1972,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.315,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Tolna Power LLC,100,GenOn Energy Inc,100,39.76385,-76.63722,785.0709861,1765.376894,FALSE
278,Combustion Turbine,8,0,0,0,0,0,1,0,18,0,0,343.0438267,0,0,0,400,400,1,1,PJM_WMAC,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Tolna,3116_G_2,3116,G,2,2064,Combustion Turbine,,PJM_WMAC,Pennsylvania,42,York,133,42133,18,23033,1972,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,1.315,0.41347,0.41347,0.41347,0.41347,,,,,,,,,,,,Tolna Power LLC,100,GenOn Energy Inc,100,39.76385,-76.63722,682.0905332,1533.806197,FALSE
279,Coal Steam,6,0,0,0,0,0,1,0,850,0,0,25.52095,0,0,0,120,120,16,16,PJM_PENE,2021,2.515839136,0.008657309,0.006533838,0.000125662,Conemaugh,3118_B_1,3118,B,1,2065,Coal Steam,,PJM_PENE,Pennsylvania,42,Indiana,63,42063,850,9782,1970,2029,tangential,dry,N,Bituminous,Wet Scrubber,1994,0.95,LNC3,SCR,2014,,ESPC + WS,No,,,,0.13,0.31211,0.073,0.31211,0.073,0.05,0.1,0.56,0.99,,,,,,,,Chief Conemaugh Power LLC,35.11,ArcLight Capital Partners LLC,57.61,40.38424,-79.06112,34.25242025,77.04126,FALSE
280,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Conemaugh,3118_G_A,3118,G,A,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Indiana,63,42063,2.8,10745,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.2219,1.2219,1.2219,1.2219,,,,,,,,,,,,Chief Conemaugh Power LLC,35.11,ArcLight Capital Partners LLC,57.61,,,440.5545755,990.6706297,TRUE
281,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Conemaugh,3118_G_B,3118,G,B,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Indiana,63,42063,2.8,10745,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.2219,1.2219,1.2219,1.2219,,,,,,,,,,,,Chief Conemaugh Power LLC,35.11,ArcLight Capital Partners LLC,57.61,,,440.5545755,990.6706297,TRUE
282,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Conemaugh,3118_G_C,3118,G,C,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Indiana,63,42063,2.8,10745,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.2219,1.2219,1.2219,1.2219,,,,,,,,,,,,Chief Conemaugh Power LLC,35.11,ArcLight Capital Partners LLC,57.61,,,440.5545755,990.6706297,TRUE
283,Combustion Turbine,6,0,0,0,0,0,1,0,2.8,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,2000,0.877847527,0.001864909,0.021010779,3.83E-05,Conemaugh,3118_G_D,3118,G,D,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Indiana,63,42063,2.8,10745,1970,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,1.2219,1.2219,1.2219,1.2219,,,,,,,,,,,,Chief Conemaugh Power LLC,35.11,ArcLight Capital Partners LLC,57.61,,,440.5545755,990.6706297,TRUE
284,Coal Steam,6,0,0,0,0,0,1,0,850,0,0,25.52095,0,0,0,120,120,16,16,PJM_PENE,2022,2.515839136,0.008657309,0.006533838,0.000125662,Conemaugh,3118_B_2,3118,B,2,2066,Coal Steam,,PJM_PENE,Pennsylvania,42,Indiana,63,42063,850,9704,1971,2029,tangential,dry,N,Bituminous,Wet Scrubber,1995,0.95,LNC3,SCR,2014,,ESPC + WS,No,,,,0.13,0.28795,0.071,0.28795,0.071,0.05,0.1,0.56,0.99,,,,,,,,Chief Conemaugh Power LLC,35.11,ArcLight Capital Partners LLC,57.61,40.38424,-79.06112,31.77137479,71.45590544,FALSE
285,Combustion Turbine,6,0,0,0,0,0,1,0,16,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,2001,0.877847527,0.001864909,0.021010779,3.83E-05,Blossburg,3120_G_1,3120,G,1,,Combustion Turbine,,PJM_PENE,Pennsylvania,42,Tioga,117,42117,16,13745,1971,9999,,,N,Natural Gas,,,,,,,,,,,,,3.7,0.18686,0.18686,0.18686,0.18686,,,,,,,,,,,,Blossburg Power LLC,100,GenOn Energy Inc,100,,,10.00749057,22.50374338,TRUE
286,Coal Steam,6,0,0,0,0,0,1,0,260,0,0,25.52095,0,0,0,120,120,16,16,PJM_PENE,2021,2.515839136,0.008657309,0.006533838,0.000125662,Seward (PA),3130_B_1,3130,B,1,88264,Coal Steam,,PJM_PENE,Pennsylvania,42,Indiana,63,42063,260,10969,2004,9999,FBC,dry,N,Waste Coal,Dry Scrubber,2004,0.95,CF + NH3,SNCR,,2004,B,,,,,0.6,0.10745,0.10745,0.10745,0.10745,0.01,0.01,0.01,0.99,,,,,,,,Seward Generation LLC,100,Generation Holdings LP,100,,,92.58155655,208.2069677,TRUE
287,Coal Steam,6,0,0,0,0,0,1,0,260,0,0,25.52095,0,0,0,120,120,16,16,PJM_PENE,2022,2.515839136,0.008657309,0.006533838,0.000125662,Seward (PA),3130_B_2,3130,B,2,88265,Coal Steam,,PJM_PENE,Pennsylvania,42,Indiana,63,42063,260,10969,2004,9999,FBC,dry,N,Waste Coal,Dry Scrubber,2004,0.95,CF + NH3,SNCR,,2004,B,,,,,0.6,0.11085,0.08784,0.11085,0.08784,0.01,0.01,0.01,0.99,,,,,,,,Seward Generation LLC,100,Generation Holdings LP,100,,,92.58155655,208.2069677,TRUE
288,O/G Steam,6,0,0,0,0,0,1,0,118,0,0,56.03448333,0,0,0,400,400,8,6,PJM_PENE,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Shawville,3131_B_1,3131,B,1,2078,O/G Steam,,PJM_PENE,Pennsylvania,42,Clearfield,33,42033,118,12463,1954,9999,wall,dry,N,Natural Gas,,,,LNB,SNCR,,,,,,,,3.7,0.45941,0.07334,0.45941,0.07334,,,,,,,,,,,,Shawville Power LLC,100,GenOn Energy Inc,100,41.06695,-78.36642,9.73293771,21.88696837,FALSE
289,O/G Steam,6,0,0,0,0,0,1,0,121,0,0,56.03448333,0,0,0,400,400,8,6,PJM_PENE,2002,0.877847527,0.001864909,0.021010779,3.83E-05,Shawville,3131_B_2,3131,B,2,2079,O/G Steam,,PJM_PENE,Pennsylvania,42,Clearfield,33,42033,121,12463,1954,9999,wall,dry,N,Natural Gas,,,,LNB,SNCR,,,,,,,,3.7,0.45622,0.08051,0.45622,0.08051,,,,,,,,,,,,Shawville Power LLC,100,GenOn Energy Inc,100,41.06695,-78.36642,9.944201888,22.36226163,FALSE
290,O/G Steam,6,0,0,0,0,0,1,0,163,0,0,56.03448333,0,0,0,400,400,8,6,PJM_PENE,2007,0.877847527,0.001864909,0.021010779,3.83E-05,Shawville,3131_B_3,3131,B,3,2080,O/G Steam,,PJM_PENE,Pennsylvania,42,Clearfield,33,42033,163,11615,1959,9999,tangential,dry,N,Natural Gas,,,,LNC3,SNCR,,,,,,,,3.7,0.06926,0.05339,0.06926,0.05339,,,,,,,,,,,,Shawville Power LLC,100,GenOn Energy Inc,100,41.06695,-78.36642,8.650781782,19.45275348,FALSE
291,O/G Steam,6,0,0,0,0,0,1,0,163,0,0,56.03448333,0,0,0,400,400,8,6,PJM_PENE,2008,0.877847527,0.001864909,0.021010779,3.83E-05,Shawville,3131_B_4,3131,B,4,2081,O/G Steam,,PJM_PENE,Pennsylvania,42,Clearfield,33,42033,163,11615,1960,9999,tangential,dry,N,Natural Gas,,,,LNC3,SNCR,,,,,,,,3.7,0.06753,0.05263,0.06753,0.05263,,,,,,,,,,,,Shawville Power LLC,100,GenOn Energy Inc,100,41.06695,-78.36642,8.3861208,18.8576043,FALSE
292,Combustion Turbine,6,0,0,0,0,0,1,0,2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,1990,0.877847527,0.001864909,0.021010779,3.83E-05,Shawville,3131_G_5,3131,G,5,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Clearfield,33,42033,2,25000,1960,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,0.2569,0.2569,0.2569,0.2569,,,,,,,,,,,,Shawville Power LLC,100,GenOn Energy Inc,100,,,440.5545755,990.6706297,TRUE
293,Combustion Turbine,6,0,0,0,0,0,1,0,2,0,0,343.0438267,0,0,0,400,400,1,1,PJM_PENE,1990,0.877847527,0.001864909,0.021010779,3.83E-05,Shawville,3131_G_7,3131,G,7,,Combustion Turbine,IC Engine,PJM_PENE,Pennsylvania,42,Clearfield,33,42033,2,25000,1960,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.7,0.2569,0.2569,0.2569,0.2569,,,,,,,,,,,,Shawville Power LLC,100,GenOn Energy Inc,100,,,440.5545755,990.6706297,TRUE
