datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
6/29/2022 7:00:00 AM,6/29/2022 3:00:00 AM,WEST,3508.371
6/29/2022 7:00:00 AM,6/29/2022 3:00:00 AM,RTO,3599.692
6/29/2022 7:00:00 AM,6/29/2022 3:00:00 AM,RFC,3593.653
6/29/2022 8:00:00 AM,6/29/2022 4:00:00 AM,MIDATL,127.177
6/29/2022 8:00:00 AM,6/29/2022 4:00:00 AM,OTHER,3.055
6/29/2022 8:00:00 AM,6/29/2022 4:00:00 AM,SOUTH,7.865
6/29/2022 8:00:00 AM,6/29/2022 4:00:00 AM,WEST,3759.058
6/29/2022 8:00:00 AM,6/29/2022 4:00:00 AM,RTO,3894.100
6/29/2022 8:00:00 AM,6/29/2022 4:00:00 AM,RFC,3886.235
6/29/2022 9:00:00 AM,6/29/2022 5:00:00 AM,MIDATL,194.814
6/29/2022 9:00:00 AM,6/29/2022 5:00:00 AM,OTHER,3.164
6/29/2022 9:00:00 AM,6/29/2022 5:00:00 AM,SOUTH,7.883
6/29/2022 9:00:00 AM,6/29/2022 5:00:00 AM,WEST,3765.143
6/29/2022 9:00:00 AM,6/29/2022 5:00:00 AM,RTO,3967.840
6/29/2022 9:00:00 AM,6/29/2022 5:00:00 AM,RFC,3959.957
6/29/2022 10:00:00 AM,6/29/2022 6:00:00 AM,MIDATL,197.004
6/29/2022 10:00:00 AM,6/29/2022 6:00:00 AM,OTHER,3.383
6/29/2022 10:00:00 AM,6/29/2022 6:00:00 AM,SOUTH,8.109
6/29/2022 10:00:00 AM,6/29/2022 6:00:00 AM,WEST,3608.944
6/29/2022 10:00:00 AM,6/29/2022 6:00:00 AM,RTO,3814.057
6/29/2022 10:00:00 AM,6/29/2022 6:00:00 AM,RFC,3805.948
6/29/2022 11:00:00 AM,6/29/2022 7:00:00 AM,MIDATL,151.634
6/29/2022 11:00:00 AM,6/29/2022 7:00:00 AM,OTHER,3.477
6/29/2022 11:00:00 AM,6/29/2022 7:00:00 AM,SOUTH,14.531
6/29/2022 11:00:00 AM,6/29/2022 7:00:00 AM,WEST,3345.277
6/29/2022 11:00:00 AM,6/29/2022 7:00:00 AM,RTO,3511.442
6/29/2022 11:00:00 AM,6/29/2022 7:00:00 AM,RFC,3496.911
6/29/2022 12:00:00 PM,6/29/2022 8:00:00 AM,MIDATL,65.912
6/29/2022 12:00:00 PM,6/29/2022 8:00:00 AM,OTHER,3.287
6/29/2022 12:00:00 PM,6/29/2022 8:00:00 AM,SOUTH,7.383
6/29/2022 12:00:00 PM,6/29/2022 8:00:00 AM,WEST,2326.850
6/29/2022 12:00:00 PM,6/29/2022 8:00:00 AM,RTO,2400.145
6/29/2022 12:00:00 PM,6/29/2022 8:00:00 AM,RFC,2392.762
6/29/2022 1:00:00 PM,6/29/2022 9:00:00 AM,MIDATL,49.263
6/29/2022 1:00:00 PM,6/29/2022 9:00:00 AM,OTHER,3.197
6/29/2022 1:00:00 PM,6/29/2022 9:00:00 AM,SOUTH,0.283
6/29/2022 1:00:00 PM,6/29/2022 9:00:00 AM,WEST,1574.675
6/29/2022 1:00:00 PM,6/29/2022 9:00:00 AM,RTO,1624.221
6/29/2022 1:00:00 PM,6/29/2022 9:00:00 AM,RFC,1623.938
6/29/2022 2:00:00 PM,6/29/2022 10:00:00 AM,MIDATL,76.823
6/29/2022 2:00:00 PM,6/29/2022 10:00:00 AM,OTHER,3.901
6/29/2022 2:00:00 PM,6/29/2022 10:00:00 AM,SOUTH,-1.017
6/29/2022 2:00:00 PM,6/29/2022 10:00:00 AM,WEST,1402.499
6/29/2022 2:00:00 PM,6/29/2022 10:00:00 AM,RTO,1478.305
6/29/2022 2:00:00 PM,6/29/2022 10:00:00 AM,RFC,1479.322
6/29/2022 3:00:00 PM,6/29/2022 11:00:00 AM,MIDATL,91.316
6/29/2022 3:00:00 PM,6/29/2022 11:00:00 AM,OTHER,3.679
6/29/2022 3:00:00 PM,6/29/2022 11:00:00 AM,SOUTH,8.576
6/29/2022 3:00:00 PM,6/29/2022 11:00:00 AM,WEST,1308.560
6/29/2022 3:00:00 PM,6/29/2022 11:00:00 AM,RTO,1408.452
6/29/2022 3:00:00 PM,6/29/2022 11:00:00 AM,RFC,1399.876
6/29/2022 4:00:00 PM,6/29/2022 12:00:00 PM,MIDATL,82.779
6/29/2022 4:00:00 PM,6/29/2022 12:00:00 PM,OTHER,4.175
6/29/2022 4:00:00 PM,6/29/2022 12:00:00 PM,SOUTH,25.169
6/29/2022 4:00:00 PM,6/29/2022 12:00:00 PM,WEST,973.282
6/29/2022 4:00:00 PM,6/29/2022 12:00:00 PM,RTO,1081.230
6/29/2022 4:00:00 PM,6/29/2022 12:00:00 PM,RFC,1056.061
6/29/2022 5:00:00 PM,6/29/2022 1:00:00 PM,MIDATL,88.869
6/29/2022 5:00:00 PM,6/29/2022 1:00:00 PM,OTHER,3.672
6/29/2022 5:00:00 PM,6/29/2022 1:00:00 PM,SOUTH,23.369
6/29/2022 5:00:00 PM,6/29/2022 1:00:00 PM,WEST,793.527
6/29/2022 5:00:00 PM,6/29/2022 1:00:00 PM,RTO,905.765
6/29/2022 5:00:00 PM,6/29/2022 1:00:00 PM,RFC,882.396
6/29/2022 6:00:00 PM,6/29/2022 2:00:00 PM,MIDATL,90.959
6/29/2022 6:00:00 PM,6/29/2022 2:00:00 PM,OTHER,3.787
6/29/2022 6:00:00 PM,6/29/2022 2:00:00 PM,SOUTH,19.713
6/29/2022 6:00:00 PM,6/29/2022 2:00:00 PM,WEST,656.659
6/29/2022 6:00:00 PM,6/29/2022 2:00:00 PM,RTO,767.331
6/29/2022 6:00:00 PM,6/29/2022 2:00:00 PM,RFC,747.618
6/29/2022 7:00:00 PM,6/29/2022 3:00:00 PM,MIDATL,103.907
6/29/2022 7:00:00 PM,6/29/2022 3:00:00 PM,OTHER,3.937
6/29/2022 7:00:00 PM,6/29/2022 3:00:00 PM,SOUTH,27.812
6/29/2022 7:00:00 PM,6/29/2022 3:00:00 PM,WEST,686.303
6/29/2022 7:00:00 PM,6/29/2022 3:00:00 PM,RTO,818.022
6/29/2022 7:00:00 PM,6/29/2022 3:00:00 PM,RFC,790.210
6/29/2022 8:00:00 PM,6/29/2022 4:00:00 PM,MIDATL,91.278
6/29/2022 8:00:00 PM,6/29/2022 4:00:00 PM,OTHER,4.992
6/29/2022 8:00:00 PM,6/29/2022 4:00:00 PM,SOUTH,31.483
6/29/2022 8:00:00 PM,6/29/2022 4:00:00 PM,WEST,801.961
6/29/2022 8:00:00 PM,6/29/2022 4:00:00 PM,RTO,924.722
6/29/2022 8:00:00 PM,6/29/2022 4:00:00 PM,RFC,893.239
6/29/2022 9:00:00 PM,6/29/2022 5:00:00 PM,MIDATL,69.920
6/29/2022 9:00:00 PM,6/29/2022 5:00:00 PM,OTHER,5.643
6/29/2022 9:00:00 PM,6/29/2022 5:00:00 PM,SOUTH,39.828
6/29/2022 9:00:00 PM,6/29/2022 5:00:00 PM,WEST,797.820
6/29/2022 9:00:00 PM,6/29/2022 5:00:00 PM,RTO,907.568
6/29/2022 9:00:00 PM,6/29/2022 5:00:00 PM,RFC,867.740
6/29/2022 10:00:00 PM,6/29/2022 6:00:00 PM,MIDATL,71.449
6/29/2022 10:00:00 PM,6/29/2022 6:00:00 PM,OTHER,5.522
6/29/2022 10:00:00 PM,6/29/2022 6:00:00 PM,SOUTH,49.987
6/29/2022 10:00:00 PM,6/29/2022 6:00:00 PM,WEST,867.065
6/29/2022 10:00:00 PM,6/29/2022 6:00:00 PM,RTO,988.501
6/29/2022 10:00:00 PM,6/29/2022 6:00:00 PM,RFC,938.514
6/29/2022 11:00:00 PM,6/29/2022 7:00:00 PM,MIDATL,65.337
6/29/2022 11:00:00 PM,6/29/2022 7:00:00 PM,OTHER,5.606
6/29/2022 11:00:00 PM,6/29/2022 7:00:00 PM,SOUTH,36.801
6/29/2022 11:00:00 PM,6/29/2022 7:00:00 PM,WEST,1096.069
6/29/2022 11:00:00 PM,6/29/2022 7:00:00 PM,RTO,1198.207
6/29/2022 11:00:00 PM,6/29/2022 7:00:00 PM,RFC,1161.406
6/30/2022 12:00:00 AM,6/29/2022 8:00:00 PM,MIDATL,73.448
6/30/2022 12:00:00 AM,6/29/2022 8:00:00 PM,OTHER,5.109
6/30/2022 12:00:00 AM,6/29/2022 8:00:00 PM,SOUTH,25.677
6/30/2022 12:00:00 AM,6/29/2022 8:00:00 PM,WEST,1263.505
6/30/2022 12:00:00 AM,6/29/2022 8:00:00 PM,RTO,1362.630
6/30/2022 12:00:00 AM,6/29/2022 8:00:00 PM,RFC,1336.953
6/30/2022 1:00:00 AM,6/29/2022 9:00:00 PM,MIDATL,88.903
6/30/2022 1:00:00 AM,6/29/2022 9:00:00 PM,OTHER,4.699
6/30/2022 1:00:00 AM,6/29/2022 9:00:00 PM,SOUTH,28.901
6/30/2022 1:00:00 AM,6/29/2022 9:00:00 PM,WEST,1741.337
6/30/2022 1:00:00 AM,6/29/2022 9:00:00 PM,RTO,1859.141
6/30/2022 1:00:00 AM,6/29/2022 9:00:00 PM,RFC,1830.240
6/30/2022 2:00:00 AM,6/29/2022 10:00:00 PM,MIDATL,117.095
6/30/2022 2:00:00 AM,6/29/2022 10:00:00 PM,OTHER,4.394
6/30/2022 2:00:00 AM,6/29/2022 10:00:00 PM,SOUTH,54.358
6/30/2022 2:00:00 AM,6/29/2022 10:00:00 PM,WEST,2786.505
6/30/2022 2:00:00 AM,6/29/2022 10:00:00 PM,RTO,2957.958
6/30/2022 2:00:00 AM,6/29/2022 10:00:00 PM,RFC,2903.600
6/30/2022 3:00:00 AM,6/29/2022 11:00:00 PM,MIDATL,116.155
6/30/2022 3:00:00 AM,6/29/2022 11:00:00 PM,OTHER,3.511
6/30/2022 3:00:00 AM,6/29/2022 11:00:00 PM,SOUTH,33.280
6/30/2022 3:00:00 AM,6/29/2022 11:00:00 PM,WEST,3557.016
6/30/2022 3:00:00 AM,6/29/2022 11:00:00 PM,RTO,3706.451
6/30/2022 3:00:00 AM,6/29/2022 11:00:00 PM,RFC,3673.171
6/30/2022 4:00:00 AM,6/30/2022 12:00:00 AM,MIDATL,114.178
6/30/2022 4:00:00 AM,6/30/2022 12:00:00 AM,OTHER,3.313
6/30/2022 4:00:00 AM,6/30/2022 12:00:00 AM,SOUTH,22.661
6/30/2022 4:00:00 AM,6/30/2022 12:00:00 AM,WEST,4409.201
6/30/2022 4:00:00 AM,6/30/2022 12:00:00 AM,RTO,4546.040
6/30/2022 4:00:00 AM,6/30/2022 12:00:00 AM,RFC,4523.379
6/30/2022 5:00:00 AM,6/30/2022 1:00:00 AM,MIDATL,108.125
6/30/2022 5:00:00 AM,6/30/2022 1:00:00 AM,OTHER,2.928
6/30/2022 5:00:00 AM,6/30/2022 1:00:00 AM,SOUTH,13.265
6/30/2022 5:00:00 AM,6/30/2022 1:00:00 AM,WEST,5072.310
6/30/2022 5:00:00 AM,6/30/2022 1:00:00 AM,RTO,5193.700
6/30/2022 5:00:00 AM,6/30/2022 1:00:00 AM,RFC,5180.435
6/30/2022 6:00:00 AM,6/30/2022 2:00:00 AM,MIDATL,95.180
6/30/2022 6:00:00 AM,6/30/2022 2:00:00 AM,OTHER,2.941
6/30/2022 6:00:00 AM,6/30/2022 2:00:00 AM,SOUTH,8.927
6/30/2022 6:00:00 AM,6/30/2022 2:00:00 AM,WEST,4724.634
6/30/2022 6:00:00 AM,6/30/2022 2:00:00 AM,RTO,4828.741
6/30/2022 6:00:00 AM,6/30/2022 2:00:00 AM,RFC,4819.814
6/30/2022 7:00:00 AM,6/30/2022 3:00:00 AM,MIDATL,83.863
6/30/2022 7:00:00 AM,6/30/2022 3:00:00 AM,OTHER,2.948
6/30/2022 7:00:00 AM,6/30/2022 3:00:00 AM,SOUTH,5.753
6/30/2022 7:00:00 AM,6/30/2022 3:00:00 AM,WEST,4402.947
6/30/2022 7:00:00 AM,6/30/2022 3:00:00 AM,RTO,4492.563
6/30/2022 7:00:00 AM,6/30/2022 3:00:00 AM,RFC,4486.810
6/30/2022 8:00:00 AM,6/30/2022 4:00:00 AM,MIDATL,70.709
6/30/2022 8:00:00 AM,6/30/2022 4:00:00 AM,OTHER,4.043
6/30/2022 8:00:00 AM,6/30/2022 4:00:00 AM,SOUTH,4.008
6/30/2022 8:00:00 AM,6/30/2022 4:00:00 AM,WEST,3969.914
6/30/2022 8:00:00 AM,6/30/2022 4:00:00 AM,RTO,4044.631
6/30/2022 8:00:00 AM,6/30/2022 4:00:00 AM,RFC,4040.623
6/30/2022 9:00:00 AM,6/30/2022 5:00:00 AM,MIDATL,52.846
6/30/2022 9:00:00 AM,6/30/2022 5:00:00 AM,OTHER,3.068
6/30/2022 9:00:00 AM,6/30/2022 5:00:00 AM,SOUTH,0.070
6/30/2022 9:00:00 AM,6/30/2022 5:00:00 AM,WEST,3623.853
6/30/2022 9:00:00 AM,6/30/2022 5:00:00 AM,RTO,3676.769
6/30/2022 9:00:00 AM,6/30/2022 5:00:00 AM,RFC,3676.699
6/30/2022 10:00:00 AM,6/30/2022 6:00:00 AM,MIDATL,27.572
6/30/2022 10:00:00 AM,6/30/2022 6:00:00 AM,OTHER,3.183
6/30/2022 10:00:00 AM,6/30/2022 6:00:00 AM,SOUTH,-0.056
6/30/2022 10:00:00 AM,6/30/2022 6:00:00 AM,WEST,3355.709
6/30/2022 10:00:00 AM,6/30/2022 6:00:00 AM,RTO,3383.225
6/30/2022 10:00:00 AM,6/30/2022 6:00:00 AM,RFC,3383.281
6/30/2022 11:00:00 AM,6/30/2022 7:00:00 AM,MIDATL,20.646
6/30/2022 11:00:00 AM,6/30/2022 7:00:00 AM,OTHER,2.987
6/30/2022 11:00:00 AM,6/30/2022 7:00:00 AM,SOUTH,0.000
6/30/2022 11:00:00 AM,6/30/2022 7:00:00 AM,WEST,3260.227
6/30/2022 11:00:00 AM,6/30/2022 7:00:00 AM,RTO,3280.873
6/30/2022 11:00:00 AM,6/30/2022 7:00:00 AM,RFC,3280.873
6/30/2022 12:00:00 PM,6/30/2022 8:00:00 AM,MIDATL,8.512
6/30/2022 12:00:00 PM,6/30/2022 8:00:00 AM,OTHER,2.893
6/30/2022 12:00:00 PM,6/30/2022 8:00:00 AM,SOUTH,-0.287
6/30/2022 12:00:00 PM,6/30/2022 8:00:00 AM,WEST,2660.599
6/30/2022 12:00:00 PM,6/30/2022 8:00:00 AM,RTO,2668.824
6/30/2022 12:00:00 PM,6/30/2022 8:00:00 AM,RFC,2669.111
6/30/2022 1:00:00 PM,6/30/2022 9:00:00 AM,MIDATL,-1.770
6/30/2022 1:00:00 PM,6/30/2022 9:00:00 AM,OTHER,2.995
6/30/2022 1:00:00 PM,6/30/2022 9:00:00 AM,SOUTH,-0.709
6/30/2022 1:00:00 PM,6/30/2022 9:00:00 AM,WEST,2157.773
6/30/2022 1:00:00 PM,6/30/2022 9:00:00 AM,RTO,2155.294
6/30/2022 1:00:00 PM,6/30/2022 9:00:00 AM,RFC,2156.003
6/30/2022 2:00:00 PM,6/30/2022 10:00:00 AM,MIDATL,12.104
6/30/2022 2:00:00 PM,6/30/2022 10:00:00 AM,OTHER,3.597
6/30/2022 2:00:00 PM,6/30/2022 10:00:00 AM,SOUTH,-0.271
6/30/2022 2:00:00 PM,6/30/2022 10:00:00 AM,WEST,2796.788
6/30/2022 2:00:00 PM,6/30/2022 10:00:00 AM,RTO,2808.621
6/30/2022 2:00:00 PM,6/30/2022 10:00:00 AM,RFC,2808.892
6/30/2022 3:00:00 PM,6/30/2022 11:00:00 AM,MIDATL,21.954
6/30/2022 3:00:00 PM,6/30/2022 11:00:00 AM,OTHER,4.485
6/30/2022 3:00:00 PM,6/30/2022 11:00:00 AM,SOUTH,-0.082
6/30/2022 3:00:00 PM,6/30/2022 11:00:00 AM,WEST,3509.919
6/30/2022 3:00:00 PM,6/30/2022 11:00:00 AM,RTO,3531.791
6/30/2022 3:00:00 PM,6/30/2022 11:00:00 AM,RFC,3531.873
6/30/2022 4:00:00 PM,6/30/2022 12:00:00 PM,MIDATL,21.630
6/30/2022 4:00:00 PM,6/30/2022 12:00:00 PM,OTHER,5.171
6/30/2022 4:00:00 PM,6/30/2022 12:00:00 PM,SOUTH,1.883
6/30/2022 4:00:00 PM,6/30/2022 12:00:00 PM,WEST,3395.941
6/30/2022 4:00:00 PM,6/30/2022 12:00:00 PM,RTO,3419.454
6/30/2022 4:00:00 PM,6/30/2022 12:00:00 PM,RFC,3417.571
6/30/2022 5:00:00 PM,6/30/2022 1:00:00 PM,MIDATL,23.302
6/30/2022 5:00:00 PM,6/30/2022 1:00:00 PM,OTHER,5.557
6/30/2022 5:00:00 PM,6/30/2022 1:00:00 PM,SOUTH,10.057
6/30/2022 5:00:00 PM,6/30/2022 1:00:00 PM,WEST,3074.978
6/30/2022 5:00:00 PM,6/30/2022 1:00:00 PM,RTO,3108.337
6/30/2022 5:00:00 PM,6/30/2022 1:00:00 PM,RFC,3098.280
6/30/2022 6:00:00 PM,6/30/2022 2:00:00 PM,MIDATL,27.907
6/30/2022 6:00:00 PM,6/30/2022 2:00:00 PM,OTHER,5.850
6/30/2022 6:00:00 PM,6/30/2022 2:00:00 PM,SOUTH,29.031
6/30/2022 6:00:00 PM,6/30/2022 2:00:00 PM,WEST,3228.164
6/30/2022 6:00:00 PM,6/30/2022 2:00:00 PM,RTO,3285.102
6/30/2022 6:00:00 PM,6/30/2022 2:00:00 PM,RFC,3256.071
6/30/2022 7:00:00 PM,6/30/2022 3:00:00 PM,MIDATL,45.636
6/30/2022 7:00:00 PM,6/30/2022 3:00:00 PM,OTHER,6.346
6/30/2022 7:00:00 PM,6/30/2022 3:00:00 PM,SOUTH,53.051
6/30/2022 7:00:00 PM,6/30/2022 3:00:00 PM,WEST,3407.115
6/30/2022 7:00:00 PM,6/30/2022 3:00:00 PM,RTO,3505.802
6/30/2022 7:00:00 PM,6/30/2022 3:00:00 PM,RFC,3452.751
6/30/2022 8:00:00 PM,6/30/2022 4:00:00 PM,MIDATL,66.829
6/30/2022 8:00:00 PM,6/30/2022 4:00:00 PM,OTHER,6.736
6/30/2022 8:00:00 PM,6/30/2022 4:00:00 PM,SOUTH,72.263
6/30/2022 8:00:00 PM,6/30/2022 4:00:00 PM,WEST,3456.788
6/30/2022 8:00:00 PM,6/30/2022 4:00:00 PM,RTO,3595.880
6/30/2022 8:00:00 PM,6/30/2022 4:00:00 PM,RFC,3523.617
6/30/2022 9:00:00 PM,6/30/2022 5:00:00 PM,MIDATL,82.554
6/30/2022 9:00:00 PM,6/30/2022 5:00:00 PM,OTHER,6.320
6/30/2022 9:00:00 PM,6/30/2022 5:00:00 PM,SOUTH,78.628
6/30/2022 9:00:00 PM,6/30/2022 5:00:00 PM,WEST,3404.247
6/30/2022 9:00:00 PM,6/30/2022 5:00:00 PM,RTO,3565.429
6/30/2022 9:00:00 PM,6/30/2022 5:00:00 PM,RFC,3486.801
6/30/2022 10:00:00 PM,6/30/2022 6:00:00 PM,MIDATL,116.927
6/30/2022 10:00:00 PM,6/30/2022 6:00:00 PM,OTHER,7.108
6/30/2022 10:00:00 PM,6/30/2022 6:00:00 PM,SOUTH,124.349
6/30/2022 10:00:00 PM,6/30/2022 6:00:00 PM,WEST,3289.577
6/30/2022 10:00:00 PM,6/30/2022 6:00:00 PM,RTO,3530.853
6/30/2022 10:00:00 PM,6/30/2022 6:00:00 PM,RFC,3406.504
6/30/2022 11:00:00 PM,6/30/2022 7:00:00 PM,MIDATL,152.130
6/30/2022 11:00:00 PM,6/30/2022 7:00:00 PM,OTHER,7.098
6/30/2022 11:00:00 PM,6/30/2022 7:00:00 PM,SOUTH,97.398
6/30/2022 11:00:00 PM,6/30/2022 7:00:00 PM,WEST,2854.488
6/30/2022 11:00:00 PM,6/30/2022 7:00:00 PM,RTO,3104.016
6/30/2022 11:00:00 PM,6/30/2022 7:00:00 PM,RFC,3006.618
7/1/2022 12:00:00 AM,6/30/2022 8:00:00 PM,MIDATL,212.955
7/1/2022 12:00:00 AM,6/30/2022 8:00:00 PM,OTHER,6.495
7/1/2022 12:00:00 AM,6/30/2022 8:00:00 PM,SOUTH,69.973
7/1/2022 12:00:00 AM,6/30/2022 8:00:00 PM,WEST,2272.649
7/1/2022 12:00:00 AM,6/30/2022 8:00:00 PM,RTO,2555.577
7/1/2022 12:00:00 AM,6/30/2022 8:00:00 PM,RFC,2485.604
7/1/2022 1:00:00 AM,6/30/2022 9:00:00 PM,MIDATL,336.828
7/1/2022 1:00:00 AM,6/30/2022 9:00:00 PM,OTHER,5.787
7/1/2022 1:00:00 AM,6/30/2022 9:00:00 PM,SOUTH,49.437
7/1/2022 1:00:00 AM,6/30/2022 9:00:00 PM,WEST,2783.234
7/1/2022 1:00:00 AM,6/30/2022 9:00:00 PM,RTO,3169.499
7/1/2022 1:00:00 AM,6/30/2022 9:00:00 PM,RFC,3120.062
7/1/2022 2:00:00 AM,6/30/2022 10:00:00 PM,MIDATL,408.286
7/1/2022 2:00:00 AM,6/30/2022 10:00:00 PM,OTHER,5.178
7/1/2022 2:00:00 AM,6/30/2022 10:00:00 PM,SOUTH,49.317
7/1/2022 2:00:00 AM,6/30/2022 10:00:00 PM,WEST,3595.941
7/1/2022 2:00:00 AM,6/30/2022 10:00:00 PM,RTO,4053.544
7/1/2022 2:00:00 AM,6/30/2022 10:00:00 PM,RFC,4004.227
7/1/2022 3:00:00 AM,6/30/2022 11:00:00 PM,MIDATL,441.624
7/1/2022 3:00:00 AM,6/30/2022 11:00:00 PM,OTHER,4.785
7/1/2022 3:00:00 AM,6/30/2022 11:00:00 PM,SOUTH,38.542
7/1/2022 3:00:00 AM,6/30/2022 11:00:00 PM,WEST,4340.615
7/1/2022 3:00:00 AM,6/30/2022 11:00:00 PM,RTO,4820.781
7/1/2022 3:00:00 AM,6/30/2022 11:00:00 PM,RFC,4782.239
7/1/2022 4:00:00 AM,7/1/2022 12:00:00 AM,MIDATL,472.492
7/1/2022 4:00:00 AM,7/1/2022 12:00:00 AM,OTHER,3.714
7/1/2022 4:00:00 AM,7/1/2022 12:00:00 AM,SOUTH,41.178
7/1/2022 4:00:00 AM,7/1/2022 12:00:00 AM,WEST,4951.724
7/1/2022 4:00:00 AM,7/1/2022 12:00:00 AM,RTO,5465.394
7/1/2022 4:00:00 AM,7/1/2022 12:00:00 AM,RFC,5424.216
7/1/2022 5:00:00 AM,7/1/2022 1:00:00 AM,MIDATL,454.706
7/1/2022 5:00:00 AM,7/1/2022 1:00:00 AM,OTHER,3.627
7/1/2022 5:00:00 AM,7/1/2022 1:00:00 AM,SOUTH,92.429
7/1/2022 5:00:00 AM,7/1/2022 1:00:00 AM,WEST,5232.805
7/1/2022 5:00:00 AM,7/1/2022 1:00:00 AM,RTO,5779.940
7/1/2022 5:00:00 AM,7/1/2022 1:00:00 AM,RFC,5687.511
7/1/2022 6:00:00 AM,7/1/2022 2:00:00 AM,MIDATL,463.759
7/1/2022 6:00:00 AM,7/1/2022 2:00:00 AM,OTHER,3.241
7/1/2022 6:00:00 AM,7/1/2022 2:00:00 AM,SOUTH,106.371
7/1/2022 6:00:00 AM,7/1/2022 2:00:00 AM,WEST,5248.965
7/1/2022 6:00:00 AM,7/1/2022 2:00:00 AM,RTO,5819.095
7/1/2022 6:00:00 AM,7/1/2022 2:00:00 AM,RFC,5712.724
7/1/2022 7:00:00 AM,7/1/2022 3:00:00 AM,MIDATL,441.057
7/1/2022 7:00:00 AM,7/1/2022 3:00:00 AM,OTHER,3.245
7/1/2022 7:00:00 AM,7/1/2022 3:00:00 AM,SOUTH,96.838
7/1/2022 7:00:00 AM,7/1/2022 3:00:00 AM,WEST,5209.236
7/1/2022 7:00:00 AM,7/1/2022 3:00:00 AM,RTO,5747.131
7/1/2022 7:00:00 AM,7/1/2022 3:00:00 AM,RFC,5650.293
7/1/2022 8:00:00 AM,7/1/2022 4:00:00 AM,MIDATL,445.607
7/1/2022 8:00:00 AM,7/1/2022 4:00:00 AM,OTHER,3.158
7/1/2022 8:00:00 AM,7/1/2022 4:00:00 AM,SOUTH,107.404
7/1/2022 8:00:00 AM,7/1/2022 4:00:00 AM,WEST,5116.325
7/1/2022 8:00:00 AM,7/1/2022 4:00:00 AM,RTO,5669.336
7/1/2022 8:00:00 AM,7/1/2022 4:00:00 AM,RFC,5561.932
7/1/2022 9:00:00 AM,7/1/2022 5:00:00 AM,MIDATL,448.466
7/1/2022 9:00:00 AM,7/1/2022 5:00:00 AM,OTHER,3.363
7/1/2022 9:00:00 AM,7/1/2022 5:00:00 AM,SOUTH,104.028
7/1/2022 9:00:00 AM,7/1/2022 5:00:00 AM,WEST,5028.319
7/1/2022 9:00:00 AM,7/1/2022 5:00:00 AM,RTO,5580.813
7/1/2022 9:00:00 AM,7/1/2022 5:00:00 AM,RFC,5476.785
7/1/2022 10:00:00 AM,7/1/2022 6:00:00 AM,MIDATL,455.103
7/1/2022 10:00:00 AM,7/1/2022 6:00:00 AM,OTHER,3.582
7/1/2022 10:00:00 AM,7/1/2022 6:00:00 AM,SOUTH,96.980
7/1/2022 10:00:00 AM,7/1/2022 6:00:00 AM,WEST,4676.720
7/1/2022 10:00:00 AM,7/1/2022 6:00:00 AM,RTO,5228.803
7/1/2022 10:00:00 AM,7/1/2022 6:00:00 AM,RFC,5131.823
7/1/2022 11:00:00 AM,7/1/2022 7:00:00 AM,MIDATL,355.026
7/1/2022 11:00:00 AM,7/1/2022 7:00:00 AM,OTHER,3.491
7/1/2022 11:00:00 AM,7/1/2022 7:00:00 AM,SOUTH,87.391
7/1/2022 11:00:00 AM,7/1/2022 7:00:00 AM,WEST,4078.545
7/1/2022 11:00:00 AM,7/1/2022 7:00:00 AM,RTO,4520.962
7/1/2022 11:00:00 AM,7/1/2022 7:00:00 AM,RFC,4433.571
7/1/2022 12:00:00 PM,7/1/2022 8:00:00 AM,MIDATL,241.288
7/1/2022 12:00:00 PM,7/1/2022 8:00:00 AM,OTHER,3.789
7/1/2022 12:00:00 PM,7/1/2022 8:00:00 AM,SOUTH,75.118
7/1/2022 12:00:00 PM,7/1/2022 8:00:00 AM,WEST,2813.780
7/1/2022 12:00:00 PM,7/1/2022 8:00:00 AM,RTO,3130.186
7/1/2022 12:00:00 PM,7/1/2022 8:00:00 AM,RFC,3055.068
7/1/2022 1:00:00 PM,7/1/2022 9:00:00 AM,MIDATL,177.915
7/1/2022 1:00:00 PM,7/1/2022 9:00:00 AM,OTHER,3.988
7/1/2022 1:00:00 PM,7/1/2022 9:00:00 AM,SOUTH,42.046
7/1/2022 1:00:00 PM,7/1/2022 9:00:00 AM,WEST,2036.260
7/1/2022 1:00:00 PM,7/1/2022 9:00:00 AM,RTO,2256.221
7/1/2022 1:00:00 PM,7/1/2022 9:00:00 AM,RFC,2214.175
7/1/2022 2:00:00 PM,7/1/2022 10:00:00 AM,MIDATL,157.850
7/1/2022 2:00:00 PM,7/1/2022 10:00:00 AM,OTHER,4.291
7/1/2022 2:00:00 PM,7/1/2022 10:00:00 AM,SOUTH,51.304
7/1/2022 2:00:00 PM,7/1/2022 10:00:00 AM,WEST,1952.660
7/1/2022 2:00:00 PM,7/1/2022 10:00:00 AM,RTO,2161.814
7/1/2022 2:00:00 PM,7/1/2022 10:00:00 AM,RFC,2110.510
7/1/2022 3:00:00 PM,7/1/2022 11:00:00 AM,MIDATL,134.698
7/1/2022 3:00:00 PM,7/1/2022 11:00:00 AM,OTHER,4.976
7/1/2022 3:00:00 PM,7/1/2022 11:00:00 AM,SOUTH,33.101
7/1/2022 3:00:00 PM,7/1/2022 11:00:00 AM,WEST,2009.421
7/1/2022 3:00:00 PM,7/1/2022 11:00:00 AM,RTO,2177.220
